,SEASON,CONTESTANT,CONTESTANT_JOB,CONTESTANT_HEIGHT,HEIGHT_DIFF,HEIGHT_BIN,CONTESTANT_HOMETOWN_CITY,SAME_CITY,SAME_STATE,CONTESTANT_HOMETOWN_STATE,CONTESTANT_REGION,SAME_REGION,AGE_DIFF,AGE_DIFF_MEAN_POOL,AGE_DIFF_BACH_POOL,AGE_DIFF_CAT,CONTESTANT_ELIMWEEK,WINNER
183,13,Megan Parris,Single Mother and Lacrosse Coach,,,4,"Sewickley, Pennsylvania",0,1,,,0,8.0,-1.9200000000000017,6.079999999999998,2,4.0,0
184,13,Shannon Bair,Dental Hygienist,,,4,"Marshall, Missouri",0,1,,,0,4.0,2.0799999999999983,6.079999999999998,2,4.0,0
185,13,"Nicole ""Nikki"" Kaapke",Administrative Assistant,,,4,"Blue Island, Illinois",0,1,,,0,4.0,2.0799999999999983,6.079999999999998,2,4.0,0
186,13,Erica DeSimone,Account Executive,,,4,"Monroe, Connecticut",0,1,,,0,8.0,-1.9200000000000017,6.079999999999998,2,3.0,0
187,13,Kari Fajen,Account Executive,,,4,"Lee's Summit, Missouri",0,1,,,0,6.0,0.0799999999999983,6.079999999999998,2,3.0,0
188,13,Natalie Getz,Human Resources Recruiter,,,4,"Morton, Illinois",0,1,,,0,6.0,0.0799999999999983,6.079999999999998,2,3.0,0
189,13,Raquel Medeiros,Medical Student,,,4,"Recife, Pernambuco, Brazil",0,1,,,0,6.0,0.0799999999999983,6.079999999999998,2,2.0,0
190,13,Sharon Staebell,Teacher,,,4,"Batavia, New York",0,1,,,0,1.0,5.079999999999998,6.079999999999998,2,2.0,0
191,13,Lisa Gonzalez,Public Relations Associate,,,4,"Boise, Idaho",0,1,,,0,5.0,1.0799999999999983,6.079999999999998,2,2.0,0
192,13,Ann Lueders,Flight Attendant,,,4,"Phoenix, Arizona",0,1,,,0,9.0,-2.9200000000000017,6.079999999999998,2,1.0,0
193,13,Dominique Carta,Medical Sales Rep.,,,4,"Mt. Carmel, Pennsylvania",0,1,,,0,7.0,-0.9200000000000017,6.079999999999998,2,1.0,0
194,13,Emily,Casino Marketing Rep.,,,4,"Seattle, Washington",0,1,,,0,10.0,-3.9200000000000017,6.079999999999998,2,1.0,0
195,13,Jackie Hickey,Wedding Coordinator,,,4,"Springfield, Massachusetts",0,1,,,0,7.0,-0.9200000000000017,6.079999999999998,2,1.0,0
196,13,Julie Dermotta,Teacher,,,4,"Columbus, Ohio",0,1,,,0,7.0,-0.9200000000000017,6.079999999999998,2,1.0,0
197,13,Nicole Mah,Menswear Buyer,,,4,"Calgary, Alberta",0,1,,,0,8.0,-1.9200000000000017,6.079999999999998,2,1.0,0
198,13,Renee Simlak,Jewelry Designer,,,4,"Southfield, Michigan",0,1,,,0,-3.0,9.079999999999998,6.079999999999998,0,1.0,0
199,13,Shelby,Account Executive,,,4,"Stockton, California",0,1,,,0,10.0,-3.9200000000000017,6.079999999999998,2,1.0,0
200,13,Stacia Mann,Single Mother & Charity Accountant,,,4,"Orem, Utah",0,1,,,0,9.0,-2.9200000000000017,6.079999999999998,2,1.0,0
201,13,Treasure Morgan,Single Mother and Nurse Practitioner,,,4,"Salt Lake City, Utah",0,1,,,0,5.0,1.0799999999999983,6.079999999999998,2,1.0,0
202,14,Vienna Girardi,Marketing Representative,,,4,"Geneva, Florida",0,1,,,0,9.0,-3.1999999999999993,5.800000000000001,2,,1
203,14,Tenley Molzahn,College Admissions,,,4,"Newberg, Oregon",0,1,,,0,7.0,-1.1999999999999993,5.800000000000001,2,8.0,0
204,14,Gia Allemand,Swimsuit Model,,,4,"New York, New York",0,1,,,0,6.0,-0.1999999999999993,5.800000000000001,2,7.0,0
205,14,Ali Fedotowsky,Advertising Account Manager,,,4,"Williamstown, Massachusetts",0,1,,,0,7.0,-1.1999999999999993,5.800000000000001,2,6.0,0
206,14,Corrie Adamson,Wardrobe Consultant,,,4,"Kissimmee, Florida",0,1,,,0,9.0,-3.1999999999999993,5.800000000000001,2,5.0,0
207,14,Ashleigh Hunt,Account Manager,,,4,"North Potomac, Maryland",0,1,,,0,7.0,-1.1999999999999993,5.800000000000001,2,4.0,0
208,14,Jessie Sulidis,Cosmetic Sales Manager,,,4,"Oakville, Ontario",0,1,,,0,7.0,-1.1999999999999993,5.800000000000001,2,4.0,0
209,14,Kathryn Sherlock,Corporate Flight Attendant,,,4,"Lexington, Kentucky",0,1,,,0,7.0,-1.1999999999999993,5.800000000000001,2,4.0,0
210,14,Ella Nolan,Hair Stylist,,,4,"La Follette, Tennessee",0,1,,,0,2.0,3.8000000000000007,5.800000000000001,2,4.0,0
211,14,Elizabeth Kitt (NE),Nanny,,,4,"Imperial, Nebraska",0,1,,,0,3.0,2.8000000000000007,5.800000000000001,2,3.0,0
212,14,Valishia Savage,Homemaker,,,4,"San Bernardino, California",0,1,,,0,0.0,5.800000000000001,5.800000000000001,1,3.0,0
213,14,Michelle Kujawa,Office Manager,,,4,"Anaheim, California",0,1,,,0,6.0,-0.1999999999999993,5.800000000000001,2,3.0,0
214,14,Ashley Elmore,Teacher,,,4,"Pittsburgh, Pennsylvania",0,1,,,0,3.0,2.8000000000000007,5.800000000000001,2,2.0,0
215,14,Christina McCasland,Restaurant Manager,,,4,"San Diego, California",0,1,,,0,7.0,-1.1999999999999993,5.800000000000001,2,2.0,0
216,14,Rozlyn Papa,Model/Make-Up Artist,,,4,"Richmond, Virginia",0,1,,,0,4.0,1.8000000000000007,5.800000000000001,2,2.0,0
217,14,Alexa (Lex) McAllister,Entrepreneur,,,4,"Galloway, Ohio",0,1,,,0,7.0,-1.1999999999999993,5.800000000000001,2,1.0,0
218,14,Caitlyn McCabe,Spokesmodel,,,4,"Winfield, Illinois",0,1,,,0,8.0,-2.1999999999999993,5.800000000000001,2,1.0,0
219,14,Channy Choch,Mortgage Loan Officer,,,4,"Santa Rosa, California",0,1,,,0,3.0,2.8000000000000007,5.800000000000001,2,1.0,0
220,14,Elizabeth Kreft (D.C.),"Captain, Air National Guard",,,4,"Union, Kentucky",0,1,,,0,3.0,2.8000000000000007,5.800000000000001,2,1.0,0
221,14,Emily Harkins,Fitness Model,,,4,"West Chester, Ohio",0,1,,,0,9.0,-3.1999999999999993,5.800000000000001,2,1.0,0
222,14,Kimberly Sullivan,NBA Dancer,,,4,"Norman, Oklahoma",0,1,,,0,8.0,-2.1999999999999993,5.800000000000001,2,1.0,0
223,14,Kirsten Pittman,Waitress,,,4,"Aurora, Colorado",0,1,,,0,7.0,-1.1999999999999993,5.800000000000001,2,1.0,0
224,14,Sheila Marie Lidner,Commercial Pilot,,,4,"Scottsdale, Arizona",0,1,,,0,7.0,-1.1999999999999993,5.800000000000001,2,1.0,0
225,14,Stephanie Mueller,Dance Teacher,,,4,"Morris, Illinois",0,1,,,0,8.0,-2.1999999999999993,5.800000000000001,2,1.0,0
226,14,Tiana Kruzel,Medical Technician,,,4,"Calgary, Alberta",0,1,,,0,1.0,4.800000000000001,5.800000000000001,2,1.0,0
227,15,Emily Maynard,Children's Hospital Event Planner,,,4,Morgantown,0,1,WV,S,1,10.0,-1.8666666666666671,8.133333333333333,2,,1
228,15,Chantal O'Brien,Executive Assistant,,,4,Mercer Island,0,1,WA,W,0,7.0,1.1333333333333329,8.133333333333333,2,10.0,0
229,15,Ashley Hebert,Dental Student,,,4,Madawaska,0,1,ME,N,0,9.0,-0.8666666666666671,8.133333333333333,2,9.0,0
230,15,Shawntel Newton,Funeral Director,,,4,Chico,0,1,CA,W,0,10.0,-1.8666666666666671,8.133333333333333,2,8.0,0
231,15,Michelle Money,Hair stylist,,,4,"Salt Lake City, Utah",0,1,,,0,5.0,3.133333333333333,8.133333333333333,2,7.0,0
232,15,Britt Billmaier,Food writer,,,4,Woodinville,0,1,WA,W,0,10.0,-1.8666666666666671,8.133333333333333,2,7.0,0
233,15,Jackie Gordon,Artist,,,4,Newport,0,1,RI,N,0,9.0,-0.8666666666666671,8.133333333333333,2,6.0,0
234,15,Alli Travis,Apparel merchant,,,4,Columbus,0,1,OH,M,0,11.0,-2.866666666666667,8.133333333333333,2,6.0,0
235,15,Lisa Morrisey,Marketing Coordinator,,,4,"Ottawa, Kansas",0,1,,,0,11.0,-2.866666666666667,8.133333333333333,2,5.0,0
236,15,Marissa May,Sports Publicist,,,4,"Mesa, Arizona",0,1,,,0,9.0,-0.8666666666666671,8.133333333333333,2,5.0,0
237,15,Ashley Spivey,Nanny,,,4,"Ellerbe, North Carolina",0,1,,,0,9.0,-0.8666666666666671,8.133333333333333,2,5.0,0
238,15,Lindsay Hill,First grade teacher,,,4,"Plano, Texas",0,1,,,0,10.0,-1.8666666666666671,8.133333333333333,2,4.0,0
239,15,Meghan Merritt,Fashion Marketer,,,4,"Princeton, New Jersey",0,1,,,0,5.0,3.133333333333333,8.133333333333333,2,4.0,0
240,15,Stacey Quirpel,Bartender,,,4,"Quincy, Massachusetts",0,1,,,0,9.0,-0.8666666666666671,8.133333333333333,2,4.0,0
241,15,Kimberly Coon,Marketing Coordinator,,,4,"Orlando, Florida",0,1,,,0,8.0,0.13333333333333286,8.133333333333333,2,3.0,0
242,15,Sarah Powell,Real Estate Broker,,,4,"Denver, Colorado",0,1,,,0,8.0,0.13333333333333286,8.133333333333333,2,3.0,0
243,15,Madison Garton,Model,,,4,"Vail, Colorado",0,1,,,0,10.0,-1.8666666666666671,8.133333333333333,2,3.0,0
244,15,Keltie Colleen,Radio City Rockette,,,4,"Sherwood Park, Alberta",0,1,,,0,7.0,1.1333333333333329,8.133333333333333,2,2.0,0
245,15,Melissa Schreiber,Waitress,,,4,"Westport, Connecticut",0,1,,,0,3.0,5.133333333333333,8.133333333333333,2,2.0,0
246,15,Raichel Goodyear,Manscaper,,,4,"Fullerton, California",0,1,,,0,6.0,2.133333333333333,8.133333333333333,2,2.0,0
247,15,Britnee,Paralegal,,,4,"Holland, Pennsylvania",0,1,,,0,10.0,-1.8666666666666671,8.133333333333333,2,1.0,0
248,15,Cristy Caserta,Attorney,,,4,"Davie, Florida",0,1,,,0,5.0,3.133333333333333,8.133333333333333,2,1.0,0
249,15,"Jessica ""J"" Adams",Operations Manager,,,4,"Seattle, Washington",0,1,,,0,9.0,-0.8666666666666671,8.133333333333333,2,1.0,0
250,15,Jill Ruskowski,Sales director,,,4,"Frisco, Texas",0,1,,,0,7.0,1.1333333333333329,8.133333333333333,2,1.0,0
251,15,Lacey Garbelman,Insurance agent,,,4,"Tampa, Florida",0,1,,,0,8.0,0.13333333333333286,8.133333333333333,2,1.0,0
252,15,Lauren Moore,High School Teacher,,,4,"Culpeper, Virginia",0,1,,,0,9.0,-0.8666666666666671,8.133333333333333,2,1.0,0
253,15,Lisa P.,Sales Consultant,,,4,"Dix Hills, New York",0,1,,,0,8.0,0.13333333333333286,8.133333333333333,2,1.0,0
254,15,Rebecca,Esthetician,,,4,"Mission Viejo, California",0,1,,,0,5.0,3.133333333333333,8.133333333333333,2,1.0,0
255,15,Renee Halpin,Nanny,,,4,"Palos Hills, Illinois",0,1,,,0,7.0,1.1333333333333329,8.133333333333333,2,1.0,0
256,15,Sarah Ledtke,Musical Theatre Performer,,,4,"Saginaw, Michigan",0,1,,,0,10.0,-1.8666666666666671,8.133333333333333,2,1.0,0
257,16,Courtney Robertson,Model,,,4,"Scottsdale, Arizona",0,1,,,0,0.0,0.4400000000000013,0.4400000000000013,1,,1
258,16,Lindzi Cox,Business development manager,,,4,Newcastle,0,1,WA,W,1,1.0,-0.5599999999999987,0.4400000000000013,2,10.0,0
259,16,Nicki Sterling,Dental hygienist,,,4,"Hurst, Texas",0,1,,,0,2.0,-1.5599999999999987,0.4400000000000013,2,9.0,0
260,16,Kacie Boguskie,Administrative assistant,,,4,"Clarksville, Tennessee",0,1,,,0,4.0,-3.5599999999999987,0.4400000000000013,2,8.0,0
261,16,Emily O'Brien,PhD Student,,,4,"Chapel Hill, North Carolina",0,1,,,0,1.0,-0.5599999999999987,0.4400000000000013,2,7.0,0
262,16,Rachel Truehart,Fashion sales representative,,,4,"Southampton, Massachusetts",0,1,,,0,1.0,-0.5599999999999987,0.4400000000000013,2,7.0,0
263,16,Jamie Otis,Registered nurse,,,4,"Dryden, New York",0,1,,,0,3.0,-2.5599999999999987,0.4400000000000013,2,6.0,0
264,16,Casey Shteamer,Trading clerk,,,4,"Leawood, Kansas",0,1,,,0,2.0,-1.5599999999999987,0.4400000000000013,2,6.0,0
265,16,Blakeley Jones,VIP cocktail waitress,,,4,"Rutherfordton, North Carolina",0,1,,,0,-5.0,5.440000000000001,0.4400000000000013,0,6.0,0
266,16,Jennifer Fritsch,Accountant,,,4,"Cache, Oklahoma",0,1,,,0,0.0,0.4400000000000013,0.4400000000000013,1,5.0,0
267,16,Elyse Myers,Personal trainer,,,4,"Chicago, Illinois",0,1,,,0,4.0,-3.5599999999999987,0.4400000000000013,2,5.0,0
268,16,Monica Spannbauer,Dental consultant,,,4,"Yuba, California",0,1,,,0,-5.0,5.440000000000001,0.4400000000000013,0,4.0,0
269,16,Samantha Levey,Advertising account manager,,,4,"Pittsburgh, Pennsylvania",0,1,,,0,2.0,-1.5599999999999987,0.4400000000000013,2,4.0,0
270,16,Erika Uhlig,Law student,,,4,"Charlottesville, Virginia",0,1,,,0,5.0,-4.559999999999999,0.4400000000000013,2,3.0,0
271,16,Jaclyn Swartz,Advertising account manager,,,4,"Newton, Massachusetts",0,1,,,0,1.0,-0.5599999999999987,0.4400000000000013,2,3.0,0
272,16,Brittney Schreiner,Medical sales representative,,,4,"Colorado Springs, Colorado",0,1,,,0,2.0,-1.5599999999999987,0.4400000000000013,2,3.0,0
273,16,Jenna Burke,Blogger,,,4,"Loveland, Ohio",0,1,,,0,1.0,-0.5599999999999987,0.4400000000000013,2,2.0,0
274,16,Shawn Reynolds,Financial advisor,,,4,"Cincinnati, Ohio",0,1,,,0,0.0,0.4400000000000013,0.4400000000000013,1,2.0,0
275,16,Amber Bacon,Labor and delivery nurse,,,4,"Port Coquitlam, British Columbia",0,1,,,0,5.0,-4.559999999999999,0.4400000000000013,2,1.0,0
276,16,Amber Tierney,Critical care nurse,,,4,"Waverly, Nebraska",0,1,,,0,0.0,0.4400000000000013,0.4400000000000013,1,1.0,0
277,16,Anna Snowball,Student,,,4,"Detroit, Michigan",0,1,,,0,3.0,-2.5599999999999987,0.4400000000000013,2,1.0,0
278,16,Dianna Martinez,Nonprofit director,,,4,"San Gabriel, California",0,1,,,0,-2.0,2.4400000000000013,0.4400000000000013,0,1.0,0
279,16,Holly Johnson,Pharmaceutical sales representative,,,4,"Salyersville, Kentucky",0,1,,,0,-6.0,6.440000000000001,0.4400000000000013,0,1.0,0
280,16,Lyndsie James,Internet entrepreneur,,,4,"London, England",0,1,,,0,-1.0,1.4400000000000013,0.4400000000000013,0,1.0,0
281,16,Shira Astrof,Actress,,,4,Massapequa Park,0,1,NY,N,0,-7.0,7.440000000000001,0.4400000000000013,0,1.0,0
282,17,Catherine Giudici,Graphic Designer,,,4,Seattle,0,1,WA,W,0,2.0,-0.42307692307692335,1.5769230769230766,2,,1
283,17,Lindsay Yenter,Substitute Teacher,,,4,Fort Bragg,0,1,NC,S,1,4.0,-2.4230769230769234,1.5769230769230766,2,10.0,0
284,17,AshLee Frazier,Personal Organizer,,,4,Houston,0,1,TX,S,1,-4.0,5.576923076923077,1.5769230769230766,0,9.0,0
285,17,Desiree Hartsock,Bridal Stylist,,,4,Northglenn,0,1,CO,W,0,2.0,-0.42307692307692335,1.5769230769230766,2,8.0,0
286,17,Lesley Murphy,Political Consultant,,,4,Fort Smith,0,1,AR,S,1,4.0,-2.4230769230769234,1.5769230769230766,2,7.0,0
287,17,Tierra LiCausi,Leasing Consultant,,,4,Las Vegas,0,1,NV,W,0,4.0,-2.4230769230769234,1.5769230769230766,2,7.0,0
288,17,Daniella McBride,Commercial Casting Associate,,,4,Belmont,0,1,CA,W,0,4.0,-2.4230769230769234,1.5769230769230766,2,6.0,0
289,17,Selma Alameri,Real Estate Dealer,,,4,Borrego Springs,0,1,CA,W,0,-1.0,2.5769230769230766,1.5769230769230766,0,6.0,0
290,17,Sarah Herron,Advertising Executive,,,4,Evergreen,0,1,CO,W,0,2.0,-0.42307692307692335,1.5769230769230766,2,6.0,0
291,17,Robyn Howard,Oil Field Account Manager,,,4,Topeka,0,1,KS,M,0,4.0,-2.4230769230769234,1.5769230769230766,2,5.0,0
292,17,Jackie Parr,Cosmetics Consultant,,,4,Ormond Beach,0,1,FL,S,1,3.0,-1.4230769230769234,1.5769230769230766,2,5.0,0
293,17,Amanda Meyer,Fit Model,,,4,Bakersfield,0,1,CA,W,0,2.0,-0.42307692307692335,1.5769230769230766,2,4.0,0
294,17,Leslie Hughes,Poker Dealer,,,4,Ruskin,0,1,FL,S,1,0.0,1.5769230769230766,1.5769230769230766,1,4.0,0
295,17,Kristy Kaminski,Model,,,4,Darien,0,1,WI,M,0,3.0,-1.4230769230769234,1.5769230769230766,2,3.0,0
296,17,Taryn Renee Daniels,Health Club Manager,,,4,Troutdale,0,1,OR,W,0,-2.0,3.5769230769230766,1.5769230769230766,0,3.0,0
297,17,Kacie Boguskie,Administrative Assistant,,,4,Clarksville,0,1,TN,S,1,3.0,-1.4230769230769234,1.5769230769230766,2,3.0,0
298,17,Brooke Burchette,Community Organizer,,,4,"Pittsburgh, Pennsylvania",0,1,,,0,3.0,-1.4230769230769234,1.5769230769230766,2,2.0,0
299,17,Diana Weeks Willardson,Salon Owner,,,4,Sandy,0,1,UT,W,0,-3.0,4.576923076923077,1.5769230769230766,0,2.0,0
300,17,Katie Levans,Yoga Instructor,,,4,Woodstock,0,1,IL,M,0,1.0,0.5769230769230766,1.5769230769230766,2,2.0,0
301,17,Ashley Harper,Fashion Model,,,4,Garner,0,1,NC,S,1,3.0,-1.4230769230769234,1.5769230769230766,2,1.0,0
302,17,Ashley Palenkas,Hair Stylist,,,4,Macomb,0,1,MI,W,0,0.0,1.5769230769230766,1.5769230769230766,1,1.0,0
303,17,Kelly Dutton,Cruise Ship Entertainer,,,4,Chattanooga,0,1,TN,S,1,0.0,1.5769230769230766,1.5769230769230766,1,1.0,0
304,17,Keriann Miranda,Entrepreneur,,,4,Agoura Hills,0,1,CA,W,0,-1.0,2.5769230769230766,1.5769230769230766,0,1.0,0
305,17,Lacey Latka,Graduate Student,,,4,Stevenson Ranch,0,1,CA,W,0,4.0,-2.4230769230769234,1.5769230769230766,2,1.0,0
306,17,Lauren Marchetti,Journalist,,,4,Cranston,0,1,RI,N,0,1.0,0.5769230769230766,1.5769230769230766,2,1.0,0
307,17,Paige Vigil,Jumbotron Operator,,,4,Minnetonka,0,1,MN,M,0,3.0,-1.4230769230769234,1.5769230769230766,2,1.0,0
308,18,Nikki Ferrell,Pediatric Nurse,,,4,Kearney,0,1,MO,M,0,6.0,-0.11111111111111072,5.888888888888889,2,,1
309,18,Clare Crawley,Hairstylist,,,4,Sacramento,0,1,CA,W,0,0.0,5.888888888888889,5.888888888888889,1,10.0,0
310,18,Andi Dorfman,Assistant District Attorney,,,4,Buckhead,0,1,GA,S,1,6.0,-0.11111111111111072,5.888888888888889,2,9.0,0
311,18,Renee Oteri,Real Estate Agent,,,4,Martha's Vineyard,0,1,MA,N,0,0.0,5.888888888888889,5.888888888888889,1,8.0,0
312,18,Chelsie Webster,Science Educator,,,4,Lexington,0,1,OH,M,0,8.0,-2.1111111111111107,5.888888888888889,2,7.0,0
313,18,Sharleen Joynt,Opera Singer,,,4,"Ottawa, Ontario",0,1,,,0,3.0,2.8888888888888893,5.888888888888889,2,7.0,0
314,18,Kat Hurd,Medical Sales Representative/NBA Dancer,,,4,Iowa City,0,1,IA,M,0,3.0,2.8888888888888893,5.888888888888889,2,6.0,0
315,18,Cassandra Ferguson,Former NBA Dancer,,,4,Shelby Charter Township,0,1,MI,W,0,10.0,-4.111111111111111,5.888888888888889,2,6.0,0
316,18,Alli Restko,Nanny,,,4,Orland Park,0,1,IL,M,0,6.0,-0.11111111111111072,5.888888888888889,2,5.0,0
317,18,Danielle Ronco,Psychiatric Nurse,,,4,Litchfield,0,1,IL,M,0,7.0,-1.1111111111111107,5.888888888888889,2,5.0,0
318,18,Kelly Travis,Dog Lover,,,4,Conyers,0,1,GA,S,1,5.0,0.8888888888888893,5.888888888888889,2,5.0,0
319,18,Elise Mosca,First Grade Teacher,,,4,Forty Fort,0,1,PA,N,0,5.0,0.8888888888888893,5.888888888888889,2,4.0,0
320,18,Lauren Solomon,Music Composer,,,4,Austin,0,1,TX,S,1,6.0,-0.11111111111111072,5.888888888888889,2,4.0,0
321,18,Christy Hansen,Marketing Manager,,,4,Aurora,0,1,IL,M,0,8.0,-2.1111111111111107,5.888888888888889,2,3.0,0
322,18,"Lucinda ""Lucy"" Aragon",Free Spirit,,,4,Santa Barbara,0,1,CA,W,0,7.0,-1.1111111111111107,5.888888888888889,2,3.0,0
323,18,Amy Long,Local News Reporter,,,4,Clermont,0,1,FL,S,1,5.0,0.8888888888888893,5.888888888888889,2,2.0,0
324,18,Chantel Forrest,Account Manager,,,4,Miami,1,1,FL,S,1,5.0,0.8888888888888893,5.888888888888889,2,2.0,0
325,18,Victoria Lima,Legal Assistant,,,4,"Porto Alegre, Brazil",0,1,,,0,8.0,-2.1111111111111107,5.888888888888889,2,2.0,0
326,18,Alexis Morgado,Communications Director/NHL Ice Girl,,,4,Tampa,0,1,FL,S,1,8.0,-2.1111111111111107,5.888888888888889,2,1.0,0
327,18,Amy Jokinen,Massage Therapist,,,4,Apopka,0,1,FL,S,1,1.0,4.888888888888889,5.888888888888889,2,1.0,0
328,18,Ashley Poe,Grade School Teacher,,,4,Roanoke,0,1,TX,S,1,7.0,-1.1111111111111107,5.888888888888889,2,1.0,0
329,18,Christine Llano,Police Support Specialist,,,4,Miami,1,1,FL,S,1,9.0,-3.1111111111111107,5.888888888888889,2,1.0,0
330,18,Kylie Lewis,Interior Designer,,,4,Rockford,0,1,IL,M,0,9.0,-3.1111111111111107,5.888888888888889,2,1.0,0
331,18,Lacy Faddoul,Nursing Home Owner,,,4,Antelope Acres,0,1,CA,W,0,7.0,-1.1111111111111107,5.888888888888889,2,1.0,0
332,18,Lauren Higginson,Mineral Coordinator,,,4,Edmond,0,1,OK,S,1,7.0,-1.1111111111111107,5.888888888888889,2,1.0,0
333,18,Maggie Gantt,Personal Banker,,,4,Wagener,0,1,SC,S,1,7.0,-1.1111111111111107,5.888888888888889,2,1.0,0
334,18,Valerie Eredia,Personal Trainer,,,4,Sutter,0,1,CA,W,0,6.0,-0.11111111111111072,5.888888888888889,2,1.0,0
335,19,Whitney Bischoff,Fertility Nurse,,,4,Louisville,0,1,KY,S,0,4.0,2.166666666666668,6.166666666666668,2,,1
336,19,Becca Tilley,Chiropractic Assistant,,,4,Shreveport,0,1,LA,S,0,8.0,-1.8333333333333321,6.166666666666668,2,10.0,0
337,19,Kaitlyn Bristowe,Dance Instructor,,,4,Leduc,0,1,Alberta,Alberta,0,4.0,2.166666666666668,6.166666666666668,2,9.0,0
338,19,Jade Roper,Cosmetics Developer,,,4,Gering,0,1,NE,W,0,5.0,1.1666666666666679,6.166666666666668,2,8.0,0
339,19,Carly Waddell,Cruise Ship Singer,,,4,Arlington,1,1,TX,S,0,4.0,2.166666666666668,6.166666666666668,2,7.0,0
340,19,Britt Nilsson,Waitress,,,4,Wolcott Mills,0,1,MI,W,0,6.0,0.16666666666666785,6.166666666666668,2,7.0,0
341,19,Megan Bell,Make-Up Artist,,,4,Nashville,0,1,TN,S,0,9.0,-2.833333333333332,6.166666666666668,2,6.0,0
342,19,Kelsey Poe,Guidance Counselor,,,4,Hudsonville,0,1,MI,W,0,5.0,1.1666666666666679,6.166666666666668,2,6.0,0
343,19,Ashley Iaconetti,Nanny/Freelance Journalist,,,4,Great Falls,0,1,VA,S,0,7.0,-0.8333333333333321,6.166666666666668,2,6.0,0
344,19,Mackenzie Deonigi,Dental Assistant,,,4,Maple Valley,0,1,WA,W,0,12.0,-5.833333333333332,6.166666666666668,2,5.0,0
345,19,Samantha Steffen,Fashion Designer,,,4,Indianapolis,0,1,IN,M,1,6.0,0.16666666666666785,6.166666666666668,2,5.0,0
346,19,Ashley Salter,Hair Stylist,,,4,Vinings,0,1,GA,S,0,9.0,-2.833333333333332,6.166666666666668,2,4.0,0
347,19,Juelia Kinney,Esthetician,,,4,Beaverton,0,1,OR,W,0,3.0,3.166666666666668,6.166666666666668,2,4.0,0
348,19,Nikki Delventhal,Former NFL Cheerleader,,,4,Hasbrouck Heights,0,1,NJ,N,0,7.0,-0.8333333333333321,6.166666666666668,2,4.0,0
349,19,Jillian Anderson,News Producer,,,4,Howland,0,1,OH,M,1,8.0,-1.8333333333333321,6.166666666666668,2,4.0,0
350,19,Amber James,Bartender,,,4,Kankakee,0,1,IL,M,1,4.0,2.166666666666668,6.166666666666668,2,3.0,0
351,19,Tracy Darakis,Fourth Grade Teacher,,,4,Wellington,0,1,FL,S,0,4.0,2.166666666666668,6.166666666666668,2,3.0,0
352,19,Trina Scherenberg,Special Education Teacher,,,4,Algonquin,0,1,IL,M,1,0.0,6.166666666666668,6.166666666666668,1,3.0,0
353,19,Alissa Giambrone,Flight Attendant,,,4,Hamilton,0,1,NJ,N,0,9.0,-2.833333333333332,6.166666666666668,2,2.0,0
354,19,Jordan Branch,Student,,,4,Windsor,0,1,CO,W,0,9.0,-2.833333333333332,6.166666666666668,2,2.0,0
355,19,Kimberly Sherbach,Yoga Instructor,,,4,Wantagh,0,1,NY,N,0,5.0,1.1666666666666679,6.166666666666668,2,2.0,0
356,19,Tandra Steiner,Executive Assistant,,,4,Sandy,0,1,UT,W,0,3.0,3.166666666666668,6.166666666666668,2,2.0,0
357,19,Tara Eddings,Sport Fishing Enthusiast,,,4,Fort Lauderdale,0,1,FL,S,0,7.0,-0.8333333333333321,6.166666666666668,2,2.0,0
358,19,Amanda Goerlitz,Ballet Teacher,,,4,Lake in the Hills,0,1,IL,M,1,9.0,-2.833333333333332,6.166666666666668,2,1.0,0
359,19,Bo Stanley,Plus-Size Model,,,4,Carpinteria,0,1,CA,W,0,8.0,-1.8333333333333321,6.166666666666668,2,1.0,0
360,19,Brittany Fetkin,WWE Diva-in-Training,,,4,Temecula,0,1,CA,W,0,7.0,-0.8333333333333321,6.166666666666668,2,1.0,0
361,19,Kara Wilson,High School Soccer Coach,,,4,Brownsville,0,1,KY,S,0,8.0,-1.8333333333333321,6.166666666666668,2,1.0,0
362,19,Michelle Davis,Wedding Cake Baker,,,4,Provo,0,1,UT,W,0,8.0,-1.8333333333333321,6.166666666666668,2,1.0,0
363,19,Nicole Meacham,Real Estate Agent,,,4,Scottsdale,0,1,AZ,W,0,2.0,4.166666666666668,6.166666666666668,2,1.0,0
364,19,Reegan Cornwell,Cadaver Tissue Saleswoman,,,4,Manhattan Beach,0,1,CA,W,0,5.0,1.1666666666666679,6.166666666666668,2,1.0,0
365,20,Lauren Bushnell,Flight Attendant,,,4,West Linn,0,1,OR,W,0,1.0,-0.14285714285714235,0.8571428571428577,2,,1
366,20,"Joelle ""JoJo"" Fletcher",Real Estate Developer,,,4,Dallas,0,1,TX,S,0,2.0,-1.1428571428571423,0.8571428571428577,2,10.0,0
367,20,Caila Quinn,Software Sales Representative,,,4,Hudson,0,1,OH,M,1,2.0,-1.1428571428571423,0.8571428571428577,2,9.0,0
368,20,Amanda Stanton,Esthetician,,,4,Rancho Santa Margarita,0,1,CA,W,0,1.0,-0.14285714285714235,0.8571428571428577,2,8.0,0
369,20,Becca Tilley,Chiropractic Assistant,,,4,Shreveport,0,1,LA,S,0,0.0,0.8571428571428577,0.8571428571428577,1,7.0,0
